,Date,Time,Auction Name,Contract,Auction Price €/tCO2,Minimum Bid €/tCO2,Maximum Bid €/tCO2,Mean €/tCO2,Median €/tCO2,Auction Volume tCO2,Total Amount of Bids,Cover Ratio,Total Number of Bidders,Number of Successful Bidders,Total Revenue €,Country,Certificate,Austria,Luxembourg,Latvia,Malta,Netherlands,Portugal,Romania,Sweden,Slovenia,Lithuania,Italy,Bulgaria,Cyprus,Denmark,Greece,Spain,Finland,France,Hungary,Slovakia,Ireland,Belgium,Czech Republic,Estonia,Croatia,Germany,Poland,Number of bids submitted,Number of successful bids,Average number of bids per bidder,Average bid size,Average volume bid per bidder,Standard deviation of bid volume per bidder,Average volume won per bidder,Standard deviation of volume won per bidder,Iceland,Liechtenstein,Norway,"Innovation
Fund",Austria (volume),Belgium (volume),Bulgaria (volume),Croatia (volume),Cyprus (volume),Czech Republic (volume),Denmark (volume),Estonia (volume),Finland (volume),France (volume),Germany (volume),Greece (volume),Hungary (volume),Iceland (volume),Ireland (volume),Italy (volume),Latvia (volume),Liechtenstein (volume),Lithuania (volume),Luxembourg (volume),Malta (volume),Netherlands (volume),Norway (volume),Poland (volume),Portugal (volume),Romania (volume),Slovakia (volume),Slovenia (volume),Spain (volume),Sweden (volume)
911,2017-11-09 00:00:00,2017-11-09 11:00:31,Auction 3. Period CAP2-EU,T3PA,7.79,4.25,8.1,7.23,7.76,4261500,8927500.0,2.09,17.0,12.0,33197085.0,EU,,810160.0,70110.0,155800.0,58425.0,1947500.0,1020490.0,2664180.0,514140.0,257070.0,319390.0,5593220.0,1332090.0,62320.0,724470.0,2009820.0,5008970.0,969855.0,3178320.0,872480.0,895850.0,545300.0,1472310.0,2040980.0,401185.0,272650.0,,,90.0,31.0,5.29,99194.0,525147.0,806722.0,355125.0,506217.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.0,93000.0,51500.0,124500.0,408000.0,,258000.0,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.0,342000.0,115000.0,33000.0,643000.0,66000.0
912,2017-11-08 00:00:00,2017-11-08 15:00:33,EUAA Auction DE,EAA3,7.51,7.25,7.56,7.46,7.47,675500,2525000.0,3.74,7.0,6.0,5073005.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,5073005.0,,37.0,12.0,5.29,68243.0,360714.0,198592.0,112583.0,34581.0,,,,,,,,,,,,,,,675500.0,,,,,,,,,,,,,,,,,,,
913,2017-11-08 00:00:00,2017-11-08 11:00:33,Auction 3. Period CAP2-PL,T3PA,7.62,4.25,8.0,7.18,7.59,4857000,10731000.0,2.21,21.0,19.0,37010340.0,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,37010340.0,111.0,43.0,5.29,96676.0,511000.0,723828.0,255632.0,353014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4857000.0,,,,,,
914,2017-11-07 00:00:00,2017-11-07 11:00:20,Auction 3. Period CAP2-EU,T3PA,7.89,4.25,8.15,7.29,7.84,4261500,10217500.0,2.4,18.0,14.0,33623235.0,EU,,820560.0,71010.0,157800.0,59175.0,1972500.0,1033590.0,2698380.0,520740.0,260370.0,323490.0,5665020.0,1349190.0,63120.0,733770.0,2035620.0,5073270.0,982305.0,3219120.0,883680.0,907350.0,552300.0,1491210.0,2067180.0,406335.0,276150.0,,,97.0,32.0,5.39,105335.0,567639.0,883587.0,304393.0,466953.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.0,93000.0,51500.0,124500.0,408000.0,,258000.0,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.0,342000.0,115000.0,33000.0,643000.0,66000.0
915,2017-11-06 00:00:00,2017-11-06 11:00:27,Auction 3. Period CAP2-EU,T3PA,7.91,4.25,8.2,7.4,7.87,4261500,12541000.0,2.94,22.0,14.0,33708465.0,EU,,822640.0,71190.0,158200.0,59325.0,1977500.0,1036210.0,2705220.0,522060.0,261030.0,324310.0,5679380.0,1352610.0,63280.0,735630.0,2040780.0,5086130.0,984795.0,3227280.0,885920.0,909650.0,553700.0,1494990.0,2072420.0,407365.0,276850.0,,,113.0,35.0,5.14,110982.0,570045.0,1059025.0,304393.0,469430.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.0,93000.0,51500.0,124500.0,408000.0,,258000.0,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.0,342000.0,115000.0,33000.0,643000.0,66000.0
916,2017-11-02 00:00:00,2017-11-02 11:00:37,Auction 3. Period CAP2-EU,T3PA,7.52,4.25,7.77,6.99,7.44,4261500,10798500.0,2.53,21.0,14.0,32046480.0,EU,,782080.0,67680.0,150400.0,56400.0,1880000.0,985120.0,2571840.0,496320.0,248160.0,308320.0,5399360.0,1285920.0,60160.0,699360.0,1940160.0,4835360.0,936240.0,3068160.0,842240.0,864800.0,526400.0,1421280.0,1970240.0,387280.0,263200.0,,,100.0,23.0,4.76,107985.0,514214.0,807423.0,304393.0,495238.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.00000000003,93000.0,51500.0,124500.0,408000.0,,258000.00000000003,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.00000000001,342000.0,115000.0,33000.0,643000.0,66000.0
917,2017-10-31 00:00:00,2017-10-31 11:00:41,Auction 3. Period CAP2-EU,T3PA,7.11,5.0,7.32,7.01,7.05,4261500,10742000.0,2.52,20.0,13.0,30299265.0,EU,,739440.0,63990.0,142200.0,53325.0,1777500.0,931410.0,2431620.0,469260.0,234630.0,291510.0,5104980.0,1215810.0,56880.0,661230.0,1834380.0,4571730.0,885195.0,2900880.0,796320.0,817650.0,497700.0,1343790.0,1862820.0,366165.0,248850.0,,,91.0,22.0,4.55,118044.0,537100.0,706421.0,327808.0,346452.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.0,93000.0,51500.0,124500.0,408000.0,,258000.0,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.0,342000.0,115000.0,33000.0,643000.0,66000.0
918,2017-10-30 00:00:00,2017-10-30 11:00:35,Auction 3. Period CAP2-EU,T3PA,7.15,4.25,7.5,6.73,7.11,4261500,10380500.0,2.44,19.0,14.0,30469725.0,EU,,743600.0,64350.0,143000.0,53625.0,1787500.0,936650.0,2445300.0,471900.0,235950.0,293150.0,5133700.0,1222650.0,57200.0,664950.0,1844700.0,4597450.0,890175.0,2917200.0,800800.0,822250.0,500500.0,1351350.0,1873300.0,368225.0,250250.0,,,100.0,28.0,5.26,103805.0,546342.0,772105.0,304393.0,455165.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.0,93000.0,51500.0,124500.0,408000.0,,258000.0,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.0,342000.0,115000.0,33000.0,643000.0,66000.0
919,2017-10-27 00:00:00,2017-10-27 11:00:19,Auction 3. Period DE,T3PA,7.25,4.25,7.7,6.73,7.2,4473000,10205000.0,2.28,21.0,14.0,32429250.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,32429250.0,,83.0,28.0,3.95,122952.0,485952.0,567188.0,319500.0,426331.0,,,,,,,,,,,,,,,4473000.0,,,,,,,,,,,,,,,,,,,
920,2017-10-26 00:00:00,2017-10-26 11:00:18,Auction 3. Period CAP2-EU,T3PA,7.46,4.25,7.8,6.99,7.36,4261500,13887000.0,3.26,21.0,14.0,31790790.0,EU,,775840.0,67140.0,149200.0,55950.0,1865000.0,977260.0,2551320.0,492360.0,246180.0,305860.0,5356280.0,1275660.0,59680.0,693780.0,1924680.0,4796780.0,928770.0,3043680.0,835520.0,857900.0,522200.0,1409940.0,1954520.0,384190.0,261100.0,,,116.0,22.0,5.52,119716.0,661286.0,1024932.0,304393.0,382757.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.0,93000.0,51500.0,124500.0,408000.0,,258000.0,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.0,342000.0,115000.0,33000.0,643000.0,66000.0
921,2017-10-25 00:00:00,2017-10-25 15:00:25,EUAA Auction CAP2-EU,EAA3,7.34,7.0,7.47,7.27,7.3,1078000,3726000.0,3.46,8.0,7.0,7912520.0,EU,,234880.0,22020.0,51380.0,58720.0,367000.0,289930.0,161480.0,363330.0,14680.0,29360.0,1442310.0,91750.0,143130.0,271580.0,499120.0,1636820.0,212860.0,1218440.0,99090.0,18350.0,216530.0,271580.0,121110.0,14680.0,62390.0,,,45.0,16.0,5.63,82800.0,465750.0,374869.0,154000.0,64717.0,,,,,32000.0,37000.0,12500.0,8500.0,19500.0,16500.0,37000.0,2000.0,29000.0,166000.0,,68000.0,13500.0,,29500.0,196500.0,7000.0,,4000.0,3000.0,8000.0,50000.0,,,39500.0,22000.0,2500.0,2000.0,223000.0,49500.0
922,2017-10-25 00:00:00,2017-10-25 11:00:22,Auction 3. Period CAP2-PL,T3PA,7.41,4.25,7.7,6.95,7.37,4857000,12064000.0,2.48,21.0,15.0,35990370.0,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,35990370.0,105.0,30.0,5.0,114895.0,574476.0,701186.0,323800.0,338286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4857000.0,,,,,,
923,2017-10-24 00:00:00,2017-10-24 11:00:23,Auction 3. Period CAP2-EU,T3PA,7.41,4.25,7.89,7.0,7.35,4261500,10613000.0,2.49,21.0,14.0,31577715.0,EU,,770640.0,66690.0,148200.0,55575.0,1852500.0,970710.0,2534220.0,489060.0,244530.0,303810.0,5320380.0,1267110.0,59280.0,689130.0,1911780.0,4764630.0,922545.0,3023280.0,829920.0,852150.0,518700.0,1400490.0,1941420.0,381615.0,259350.0,,,119.0,31.0,5.67,89185.0,505381.0,703129.0,304393.0,424145.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.0,93000.0,51500.0,124500.0,408000.0,,258000.0,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.0,342000.0,115000.0,33000.0,643000.0,66000.0
924,2017-10-23 00:00:00,2017-10-23 11:00:29,Auction 3. Period CAP2-EU,T3PA,7.43,4.25,7.9,7.0,7.39,4261500,11762500.0,2.76,23.0,19.0,31662945.0,EU,,772720.0,66870.0,148600.0,55725.0,1857500.0,973330.0,2541060.0,490380.0,245190.0,304630.0,5334740.0,1270530.0,59440.0,690990.0,1916940.0,4777490.0,925035.0,3031440.0,832160.0,854450.0,520100.0,1404270.0,1946660.0,382645.0,260050.0,,,112.0,35.0,4.87,105022.0,511413.0,662610.0,224289.0,293165.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.0,93000.0,51500.0,124500.0,408000.0,,258000.0,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.0,342000.0,115000.0,33000.0,643000.0,66000.0
925,2017-10-20 00:00:00,2017-10-20 11:00:28,Auction 3. Period DE,T3PA,7.56,4.25,8.0,7.05,7.48,4473000,10363500.0,2.32,22.0,13.0,33815880.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,33815880.0,,100.0,27.0,4.55,103635.0,471068.0,671371.0,344077.0,327078.0,,,,,,,,,,,,,,,4473000.0,,,,,,,,,,,,,,,,,,,
926,2017-10-19 00:00:00,2017-10-19 11:00:21,Auction 3. Period CAP2-EU,T3PA,7.86,4.25,8.4,7.39,7.8,4261500,14135000.0,3.32,25.0,15.0,33495390.0,EU,,817440.0,70740.0,157200.0,58950.0,1965000.0,1029660.0,2688120.0,518760.0,259380.0,322260.0,5643480.0,1344060.0,62880.0,730980.0,2027880.0,5053980.0,978570.0,3206880.0,880320.0,903900.0,550200.0,1485540.0,2059320.0,404790.0,275100.0,,,131.0,27.0,5.24,107901.0,565400.0,861347.0,284100.0,360658.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.0,93000.0,51500.0,124500.0,408000.0,,258000.0,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.0,342000.0,115000.0,33000.0,643000.0,66000.0
927,2017-10-17 00:00:00,2017-10-17 11:00:20,Auction 3. Period CAP2-EU,T3PA,7.45,4.25,7.7,6.95,7.35,4261500,12942000.0,3.04,23.0,14.0,31748175.0,EU,,774800.0,67050.0,149000.0,55875.0,1862500.0,975950.0,2547900.0,491700.0,245850.0,305450.0,5349100.0,1273950.0,59600.0,692850.0,1922100.0,4790350.0,927525.0,3039600.0,834400.0,856750.0,521500.0,1408050.0,1951900.0,383675.0,260750.0,,,110.0,18.0,4.78,117655.0,562696.0,756850.0,304393.0,376879.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.0,93000.0,51500.0,124500.0,408000.0,,258000.0,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.0,342000.0,115000.0,33000.0,643000.0,66000.0
928,2017-10-16 00:00:00,2017-10-16 11:00:17,Auction 3. Period CAP2-EU,T3PA,7.25,4.25,7.6,6.82,7.22,4261500,10843000.0,2.54,22.0,18.0,30895875.0,EU,,754000.0,65250.0,145000.0,54375.0,1812500.0,949750.0,2479500.0,478500.0,239250.0,297250.0,5205500.0,1239750.0,58000.0,674250.0,1870500.0,4661750.0,902625.0,2958000.0,812000.0,833750.0,507500.0,1370250.0,1899500.0,373375.0,253750.0,,,98.0,34.0,4.45,110643.0,492864.0,583979.0,236750.0,284464.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.0,93000.0,51500.0,124500.0,408000.0,,258000.0,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.0,342000.0,115000.0,33000.0,643000.0,66000.0
929,2017-10-13 00:00:00,2017-10-13 11:00:17,Auction 3. Period DE,T3PA,7.3,4.25,7.8,6.84,7.28,4473000,9001500.0,2.01,20.0,19.0,32652900.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,32652900.0,,87.0,38.0,4.35,103466.0,450075.0,688624.0,235421.0,346390.0,,,,,,,,,,,,,,,4473000.0,,,,,,,,,,,,,,,,,,,
930,2017-10-12 00:00:00,2017-10-12 11:00:20,Auction 3. Period CAP2-EU,T3PA,7.37,4.25,7.8,6.9,7.28,4261500,12344000.0,2.9,22.0,14.0,31407255.0,EU,,766480.0,66330.0,147400.0,55275.0,1842500.0,965470.0,2520540.0,486420.0,243210.0,302170.0,5291660.0,1260270.0,58960.0,685410.0,1901460.0,4738910.0,917565.0,3006960.0,825440.0,847550.0,515900.0,1392930.0,1930940.0,379555.0,257950.0,,,102.0,22.0,4.64,121020.0,561091.0,933079.0,304393.0,406173.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.0,93000.0,51500.0,124500.0,408000.0,,258000.0,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.0,342000.0,115000.0,33000.0,643000.0,66000.0
931,2017-10-11 00:00:00,2017-10-11 11:00:29,Auction 3. Period CAP2-PL,T3PA,7.4,4.25,8.0,6.95,7.35,4857000,11703000.0,2.41,23.0,13.0,35941800.0,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,35941800.0,104.0,26.0,4.52,112529.0,508826.0,661858.0,373615.0,393837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4857000.0,,,,,,
932,2017-10-10 00:00:00,2017-10-10 11:00:24,Auction 3. Period CAP2-EU,T3PA,6.9,4.25,7.2,6.53,6.86,4261500,11772000.0,2.76,22.0,15.0,29404350.0,EU,,717600.0,62100.0,138000.0,51750.0,1725000.0,903900.0,2359800.0,455400.0,227700.0,282900.0,4954200.0,1179900.0,55200.0,641700.0,1780200.0,4436700.0,859050.0,2815200.0,772800.0,793500.0,483000.0,1304100.0,1807800.0,355350.0,241500.0,,,101.0,30.0,4.59,116554.0,535091.0,677842.0,284100.0,376213.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.0,93000.0,51500.0,124500.0,408000.0,,258000.0,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.0,342000.0,115000.0,33000.0,643000.0,66000.0
933,2017-10-09 00:00:00,2017-10-09 11:00:24,Auction 3. Period CAP2-EU,T3PA,6.92,4.25,7.05,6.52,6.82,4261500,12525000.0,2.94,24.0,10.0,29489580.0,EU,,719680.0,62280.0,138400.0,51900.0,1730000.0,906520.0,2366640.0,456720.0,228360.0,283720.0,4968560.0,1183320.0,55360.0,643560.0,1785360.0,4449560.0,861540.0,2823360.0,775040.0,795800.0,484400.0,1307880.0,1813040.0,356380.0,242200.0,,,113.0,18.0,4.71,110841.0,521875.0,815886.0,426150.0,617122.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.0,93000.0,51500.0,124500.0,408000.0,,258000.0,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.0,342000.0,115000.0,33000.0,643000.0,66000.0
934,2017-10-06 00:00:00,2017-10-06 11:00:41,Auction 3. Period DE,T3PA,6.77,4.25,7.0,6.45,6.75,4473000,9145000.0,2.04,20.0,17.0,30282210.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,30282210.0,,99.0,40.0,4.95,92374.0,457250.0,698114.0,263118.0,424923.0,,,,,,,,,,,,,,,4473000.0,,,,,,,,,,,,,,,,,,,
935,2017-10-05 00:00:00,2017-10-05 11:00:29,Auction 3. Period CAP2-EU,T3PA,6.92,4.25,7.1,6.51,6.85,4261500,10958000.0,2.57,24.0,14.0,29489580.0,EU,,719680.0,62280.0,138400.0,51900.0,1730000.0,906520.0,2366640.0,456720.0,228360.0,283720.0,4968560.0,1183320.0,55360.0,643560.0,1785360.0,4449560.0,861540.0,2823360.0,775040.0,795800.0,484400.0,1307880.0,1813040.0,356380.0,242200.0,,,108.0,25.0,4.5,101463.0,456583.0,632456.0,304393.0,381881.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.0,93000.0,51500.0,124500.0,408000.0,,258000.0,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.0,342000.0,115000.0,33000.0,643000.0,66000.0
936,2017-10-02 00:00:00,2017-10-02 11:00:12,Auction 3. Period CAP2-EU,T3PA,7.0,4.25,7.2,6.56,6.92,4261500,10584000.0,2.48,20.0,11.0,29830500.0,EU,,728000.0,63000.0,140000.0,52500.0,1750000.0,917000.0,2394000.0,462000.0,231000.0,287000.0,5026000.0,1197000.0,56000.0,651000.0,1806000.0,4501000.0,871500.0,2856000.0,784000.0,805000.0,490000.0,1323000.0,1834000.0,360500.0,245000.0,,,89.0,22.0,4.45,118921.0,529200.0,774872.0,387409.0,361204.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.0,93000.0,51500.0,124500.0,408000.0,,258000.0,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.0,342000.0,115000.0,33000.0,643000.0,66000.0
937,2017-09-29 00:00:00,2017-09-29 11:00:25,Auction 3. Period DE,T3PA,7.09,4.25,7.2,6.66,6.97,4473000,12007000.0,2.68,20.0,12.0,31713570.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,31713570.0,,108.0,22.0,5.4,111176.0,600350.0,929061.0,372750.0,483268.0,,,,,,,,,,,,,,,4473000.0,,,,,,,,,,,,,,,,,,,
938,2017-09-28 00:00:00,2017-09-28 11:00:23,Auction 3. Period CAP2-EU,T3PA,6.83,4.25,7.0,6.46,6.78,4261500,11187000.0,2.63,22.0,15.0,29106045.0,EU,,710320.0,61470.0,136600.0,51225.0,1707500.0,894730.0,2335860.0,450780.0,225390.0,280030.0,4903940.0,1167930.0,54640.0,635190.0,1762140.0,4391690.0,850335.0,2786640.0,764960.0,785450.0,478100.0,1290870.0,1789460.0,351745.0,239050.0,,,103.0,29.0,4.68,108612.0,508500.0,783390.0,284100.0,393448.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.0,93000.0,51500.0,124500.0,408000.0,,258000.0,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.0,342000.0,115000.0,33000.0,643000.0,66000.0
939,2017-09-27 00:00:00,2017-09-27 15:00:36,EUAA Auction CAP2-EU,EAA3,6.71,5.6,6.91,6.43,6.53,1078000,2875000.0,2.67,7.0,6.0,7233380.0,EU,,214720.0,20130.0,46970.0,53680.0,335500.0,265045.0,147620.0,332145.0,13420.0,26840.0,1318515.0,83875.0,130845.0,248270.0,456280.0,1496330.0,194590.0,1113860.0,90585.0,16775.0,197945.0,248270.0,110715.0,13420.0,57035.0,,,44.0,17.0,6.29,65341.0,410714.0,419578.0,179667.0,71825.0,,,,,32000.0,37000.0,12500.0,8500.0,19500.0,16500.0,37000.0,2000.0,29000.0,166000.0,,68000.0,13500.0,,29500.0,196500.0,7000.0,,4000.0,3000.0,8000.0,50000.0,,,39500.0,22000.0,2500.0,2000.0,223000.0,49500.0
940,2017-09-27 00:00:00,2017-09-27 11:00:17,Auction 3. Period CAP2-PL,T3PA,6.75,2.0,7.0,6.3,6.66,4857000,14105000.0,2.9,26.0,16.0,32784750.0,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,32784750.0,121.0,26.0,4.65,116570.0,542500.0,844633.0,303563.0,364435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4857000.0,,,,,,
941,2017-09-26 00:00:00,2017-09-26 11:00:25,Auction 3. Period CAP2-EU,T3PA,6.97,4.25,7.25,6.57,6.92,4261500,12582000.0,2.95,24.0,18.0,29702655.0,EU,,724880.0,62730.0,139400.0,52275.0,1742500.0,913070.0,2383740.0,460020.0,230010.0,285770.0,5004460.0,1191870.0,55760.0,648210.0,1798260.0,4481710.0,867765.0,2843760.0,780640.0,801550.0,487900.0,1317330.0,1826140.0,358955.0,243950.0,,,104.0,33.0,4.33,120981.0,524250.0,696507.0,236750.0,228789.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.0,93000.0,51500.0,124500.0,408000.0,,258000.0,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.0,342000.0,115000.0,33000.0,643000.0,66000.0
942,2017-09-25 00:00:00,2017-09-25 11:00:24,Auction 3. Period CAP2-EU,T3PA,6.8,4.25,7.0,6.41,6.79,4261500,9741000.0,2.29,21.0,19.0,28978200.0,EU,,707200.0,61200.0,136000.0,51000.0,1700000.0,890800.0,2325600.0,448800.0,224400.0,278800.0,4882400.0,1162800.0,54400.0,632400.0,1754400.0,4372400.0,846600.0,2774400.0,761600.0,782000.0,476000.0,1285200.0,1781600.0,350200.0,238000.0,,,88.0,37.0,4.19,110693.0,463857.0,627071.0,224289.0,271905.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.0,93000.0,51500.0,124500.0,408000.0,,258000.0,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.0,342000.0,115000.0,33000.0,643000.0,66000.0
943,2017-09-22 00:00:00,2017-09-22 11:00:19,Auction 3. Period DE,T3PA,6.5,4.25,6.8,6.23,6.47,4473000,11156000.0,2.49,23.0,18.0,29074500.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,29074500.0,,99.0,34.0,4.3,112687.0,485043.0,761522.0,248500.0,267060.0,,,,,,,,,,,,,,,4473000.0,,,,,,,,,,,,,,,,,,,
944,2017-09-21 00:00:00,2017-09-21 11:00:27,Auction 3. Period CAP2-EU,T3PA,6.68,4.25,7.0,6.36,6.62,4261500,11624000.0,2.73,23.0,17.0,28466820.0,EU,,694720.0,60120.0,133600.0,50100.0,1670000.0,875080.0,2284560.0,440880.0,220440.0,273880.0,4796240.0,1142280.0,53440.0,621240.0,1723440.0,4295240.0,831660.0,2725440.0,748160.0,768200.0,467600.0,1262520.0,1750160.0,344020.0,233800.0,,,98.0,28.0,4.26,118612.0,505391.0,829798.0,250676.0,332007.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.0,93000.0,51500.0,124500.0,408000.0,,258000.0,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.0,342000.0,115000.0,33000.0,643000.0,66000.0
945,2017-09-19 00:00:00,2017-09-19 11:00:23,Auction 3. Period CAP2-EU,T3PA,6.95,5.0,7.2,6.88,6.9,4261500,11641500.0,2.73,25.0,18.0,29617425.0,EU,,722800.0,62550.0,139000.0,52125.0,1737500.0,910450.0,2376900.0,458700.0,229350.0,284950.0,4990100.0,1188450.0,55600.0,646350.0,1793100.0,4468850.0,865275.0,2835600.0,778400.0,799250.0,486500.0,1313550.0,1820900.0,357925.0,243250.0,,,88.0,31.0,3.52,132290.0,465660.0,808202.0,236750.0,284657.0,,,,,104000.0,189000.0,171000.0,35000.0,8000.0,262000.0,93000.0,51500.0,124500.0,408000.0,,258000.0,112000.0,,70000.0,718000.0,20000.0,,41000.0,9000.0,7500.0,250000.0,,,131000.0,342000.0,115000.0,33000.0,643000.0,66000.0
946,2017-09-18 00:00:00,2017-09-18 11:00:34,Auction 3. Period CAP2-EU,T3PA,6.85,4.25,7.1,6.49,6.82,5319000,13158000.0,2.47,25.0,18.0,36435150.0,EU,,890500.0,71925.0,171250.0,61650.0,2140625.0,1116550.0,2928375.0,565125.0,277425.0,345925.0,6147875.0,1459050.0,68500.0,791175.0,2209125.0,5500550.0,1068600.0,3493500.0,959000.0,979550.0,599375.0,1613175.0,2243375.0,438400.0,294550.0,,,109.0,38.0,4.36,120716.0,526320.0,694147.0,295500.0,359334.0,,,,,130000.0,235500.0,213000.0,43000.0,10000.0,327500.0,115500.0,64000.0,156000.0,510000.0,,322500.0,140000.0,,87500.0,897500.0,25000.0,,50500.0,10500.0,9000.0,312500.0,,,163000.0,427500.0,143000.0,40500.0,803000.0,82500.0
947,2017-09-15 00:00:00,2017-09-15 11:00:38,Auction 3. Period DE,T3PA,6.96,4.25,7.2,6.58,6.9,4473000,12785000.0,2.86,23.0,18.0,31132080.0,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,31132080.0,,106.0,35.0,4.61,120613.0,555870.0,864111.0,248500.0,321715.0,,,,,,,,,,,,,,,4473000.0,,,,,,,,,,,,,,,,,,,
948,2017-09-14 00:00:00,2017-09-14 11:00:33,Auction 3. Period CAP2-EU,T3PA,7.42,4.25,7.65,6.92,7.39,5329500,12534000.0,2.35,22.0,17.0,39544890.0,EU,,964600.0,85330.0,185500.0,70490.0,2318750.0,1216880.0,3172050.0,612150.0,307930.0,382130.0,6659450.0,1587880.0,74200.0,864430.0,2392950.0,5965680.0,1153810.0,3784200.0,1038800.0,1068480.0,649250.0,1754830.0,2430050.0,478590.0,326480.0,,,99.0,37.0,4.5,126606.0,569727.0,706239.0,313500.0,345267.0,,,,,130000.0,236500.0,214000.0,44000.0,10000.0,327500.0,116500.0,64500.0,155500.0,510000.0,,322500.0,140000.0,,87500.0,897500.0,25000.0,,51500.0,11500.0,9500.0,312500.0,,,164000.0,427500.0,144000.0,41500.0,804000.0,82500.0
949,2017-09-13 00:00:00,2017-09-13 11:00:19,Auction 3. Period CAP2-PL,T3PA,6.95,5.0,7.15,6.85,6.92,4857000,12608000.0,2.6,24.0,16.0,33756150.0,PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,33756150.0,85.0,29.0,3.54,148329.0,525333.0,830732.0,303563.0,339787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4857000.0,,,,,,
